date,Daily RV
2022-03-29,0.9998433752265886
2022-03-30,0.8900778851064908
2022-03-31,0.8783620512955598
2022-04-01,0.9249732335702835
2022-04-04,0.8372573595203098
2022-04-05,0.8826443162198885
2022-04-06,0.9079810065994317
2022-04-07,1.0533065975712588
2022-04-08,0.9073008757903993
2022-04-11,0.8965944099858223
2022-04-12,0.8269417110809968
2022-04-13,0.7562640798344329
2022-04-14,0.5318557684594228
2022-04-15,0.6646900806241042
2022-04-18,0.7312561146031671
2022-04-19,0.7960758254672075
2022-04-20,0.8777097893057244
2022-04-21,0.828786162239113
2022-04-22,0.8803183159443613
2022-04-25,1.257508040126069
2022-04-26,1.0618632587598031
2022-04-27,1.321407818022767
2022-04-28,1.3501636318506682
2022-05-02,1.19896042745285
2022-05-06,0.8299867660531564
2022-05-09,0.8955002298526543
2022-05-10,0.7692445578581566
2022-05-11,0.8056149177794844
2022-05-12,0.9148400803453159
2022-05-13,0.9073796065273896
2022-05-16,0.9985777263802981
2022-05-17,0.8502811860317794
2022-05-18,0.8194645322345233
2022-05-19,1.2366968446534985
2022-05-20,1.2385923748845378
2022-05-23,1.1541947811161957
2022-05-24,1.1542692826379637
2022-05-25,1.0807510832519012
2022-05-26,0.5947227829830624
2022-05-27,0.703374089119426
2022-05-30,0.7212179483509825
2022-05-31,0.6926522593036489
2022-06-01,0.6977906839357737
2022-06-02,0.6438862353095207
2022-06-03,0.5771368159840347
2022-06-06,0.5128242525176001
2022-06-07,0.5003889726831343
2022-06-08,0.5095775329074468
2022-06-09,0.4844545429759542
2022-06-10,0.6872305926529068
2022-06-13,1.1225352200250132
2022-06-14,1.3289782329396642
2022-06-15,0.9090677696371169
2022-06-16,1.199981028079026
2022-06-17,1.9922815560832632
2022-06-20,1.2407879211487978
2022-06-21,1.2739249546767915
2022-06-22,1.242537290388778
2022-06-23,1.1115299037781574
2022-06-24,0.757322479905133
2022-06-27,0.8947548845122538
2022-06-28,0.7026076211091222
2022-06-29,0.7707177719700384
2022-06-30,0.7501400626975867
2022-07-01,0.8208190622307913
2022-07-04,0.9370100397993459
2022-07-05,0.870781939282683
2022-07-06,0.8866427248404347
2022-07-07,1.0491159716203255
2022-07-08,1.0522876959092515
2022-07-11,1.2694766282541092
2022-07-12,1.0828740805353967
2022-07-13,0.946061735037617
2022-07-14,0.8932414429307233
2022-07-15,0.8048567916481916
2022-07-19,0.696195725121236
2022-07-20,0.9019776351997025
2022-07-21,0.7111255830856917
2022-07-22,0.6346092921531735
2022-07-25,0.6582458709994699
2022-07-26,0.596431182303703
2022-07-27,0.4811898138090619
2022-07-28,0.49435399057350093
2022-07-29,0.48729118766881957
2022-08-01,0.4663607398414213
2022-08-02,0.5396666241491962
2022-08-03,0.49818474794662615
2022-08-04,0.45425426355951976
2022-08-05,0.4200922304159103
2022-08-08,0.4120792892363634
2022-08-09,0.3419265668534369
2022-08-10,0.3154591318888657
2022-08-12,0.42763412709233045
2022-08-15,0.35640823083331846
2022-08-16,0.3422776850770462
2022-08-17,0.3812493866910147
2022-08-18,0.42969242379481487
2022-08-19,0.34363609142949314
2022-08-22,0.39897566583472066
2022-08-23,0.44317239295917665
2022-08-24,0.39114473960297375
2022-08-25,0.3445010665486219
2022-08-26,0.3437506820565951
2022-08-29,0.7081492008452286
2022-08-30,0.581023792352482
2022-08-31,0.6752304643477427
2022-09-01,0.7570642967296485
2022-09-02,0.7128657894990107
2022-09-05,0.48673792862062465
2022-09-06,0.45654533907334127
2022-09-07,0.437023533605935
2022-09-08,0.5089868549328679
2022-09-09,0.4859269955703858
2022-09-12,0.5341960805347143
2022-09-13,0.48573631315051763
2022-09-14,0.8377544103630805
2022-09-15,0.6782512185557817
2022-09-16,0.6956319538782026
2022-09-20,0.683304445559001
2022-09-21,0.7643432547622578
2022-09-22,0.6286508105861001
2022-09-26,0.8804149850347546
2022-09-27,0.8322462440379029
2022-09-28,0.8904253553899242
2022-09-29,0.8618054106204901
2022-09-30,0.7713952601599955
2022-10-03,0.6726280295752376
2022-10-04,0.9987068304746994
2022-10-05,0.9794101404604577
2022-10-06,0.9191540361445744
2022-10-07,1.0324999877618037
2022-10-11,1.1158896709129635
2022-10-12,0.8902219964325054
2022-10-13,0.8028656012343812
2022-10-14,1.0587546794308857
2022-10-17,1.0137603742947718
2022-10-18,1.098474774952603
2022-10-19,1.013662116993135
2022-10-20,1.0726328551588042
2022-10-21,0.9143828033231244
2022-10-24,0.9502342814317158
2022-10-25,0.8649988982263745
2022-10-26,0.8491143550509374
2022-10-27,0.7489895705555495
2022-10-28,0.7777410660580678
2022-10-31,0.7897894415001452
2022-11-01,0.7424843317685015
2022-11-02,0.702548213213253
2022-11-04,0.7240740874878924
2022-11-07,0.665144513263622
2022-11-08,0.6063605546976657
2022-11-09,0.6065973989430776
2022-11-10,0.6133227483818727
2022-11-11,0.7182296848699263
2022-11-14,0.7096195412706432
2022-11-15,0.6762742960805863
2022-11-16,0.6091389832221832
2022-11-17,0.5260747333193507
2022-11-18,0.384310877632264
2022-11-21,0.38029824170886456
2022-11-22,0.38409482452890203
2022-11-24,0.4562612044508508
2022-11-25,0.446925764079279
2022-11-28,0.43095847906833745
2022-11-29,0.4461059778482326
2022-11-30,0.4383362423961066
2022-12-01,0.3954611835821208
2022-12-02,0.485797990127778
2022-12-05,0.5058201234912693
2022-12-06,0.49872709616655014
2022-12-07,0.4981122630307143
2022-12-08,0.4786900448243076
2022-12-09,0.41560976384699283
2022-12-12,0.43098665765531396
2022-12-13,0.45783662904559463
2022-12-14,0.38300985195650494
2022-12-15,0.3810749606111972
2022-12-16,0.42915834586323093
2022-12-19,0.4537190270125997
2022-12-20,0.5550025748409786
2022-12-21,0.6487166530349449
2022-12-22,0.6608471672699476
2022-12-23,0.6456176131483894
2022-12-26,0.6080849648901229
2022-12-27,0.5349158141897279
2022-12-28,0.5240172007375816
2022-12-29,0.5387882946433801
2022-12-30,0.5534694389486636
