date,Daily RV
2010-01-22,1.2269106468797164
2010-01-25,1.1361741339709268
2010-01-26,0.9407428039664782
2010-01-27,0.7852586363911024
2010-01-28,0.8512599139240503
2010-01-29,0.8055932616277881
2010-02-01,0.7038730760802352
2010-02-02,0.8523427803779147
2010-02-03,0.7693540547834234
2010-02-04,0.6479075525082271
2010-02-05,1.5282209402809852
2010-02-08,1.1182718490768506
2010-02-09,1.0909173247762616
2010-02-10,1.0804337124020258
2010-02-12,1.1753802336642183
2010-02-15,0.7525166580352358
2010-02-16,0.6709490180450646
2010-02-17,0.9540637019285296
2010-02-18,0.7440354979781975
2010-02-19,0.6975066749838442
2010-02-22,1.1299621551338648
2010-02-23,1.0301573636586436
2010-02-24,1.05351269144256
2010-02-25,1.1112600122427712
2010-02-26,1.0913481999471961
